"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.496508033E1,-7.163673401E0,-3.981845474E1,2.966884613E0
2.497577133E1,-6.971582413E0,-3.984629440E1,3.049546242E0
2.498645033E1,-6.333798409E0,-3.993873978E1,3.226506233E0
2.499715533E1,-6.333798409E0,-3.993873978E1,3.226506233E0
2.500783633E1,-5.687800407E0,-4.002099228E1,3.405767441E0
2.501850233E1,-5.052816391E0,-4.009331894E1,3.553181648E0
2.502919833E1,-5.052816391E0,-4.009331894E1,3.553181648E0
2.503987933E1,-4.428272724E0,-4.015752411E1,3.659759521E0
2.505056133E1,-4.117986679E0,-4.018693542E1,3.699009895E0
2.506124233E1,-3.812334538E0,-4.021404648E1,3.731828690E0
2.507192333E1,-3.506385803E0,-4.023896027E1,3.763154984E0
2.508260433E1,-3.198528767E0,-4.026118851E1,3.799495697E0
2.509328533E1,-3.018299103E0,-4.026333237E1,3.922323227E0
2.510396633E1,-2.699088097E0,-4.028191757E1,3.963948250E0
2.511464833E1,-2.371463776E0,-4.029877853E1,4.001893997E0
2.512532933E1,-2.038977623E0,-4.031394196E1,4.032263756E0
2.513601833E1,-1.371450424E0,-4.033880615E1,4.065730095E0
2.514669133E1,-1.371450424E0,-4.033880615E1,4.065730095E0
2.515737233E1,-7.020769119E-1,-4.035430908E1,4.082530975E0
2.516805333E1,-3.694162369E-1,-4.035659790E1,4.103485107E0
2.517873433E1,-4.040813446E-2,-4.035492706E1,4.136221886E0
2.518941633E1,2.755975723E-1,-4.034963608E1,4.178634644E0
2.520009733E1,5.576763153E-1,-4.034231949E1,4.220938683E0
2.521077833E1,7.855730057E-1,-4.033502197E1,4.254277229E0
2.522145733E1,9.989681244E-1,-4.031169891E1,4.427062035E0
2.523213933E1,1.206872940E0,-4.030223846E1,4.461289406E0
2.524283233E1,1.338251114E0,-4.029322052E1,4.505087852E0
2.525350233E1,1.338251114E0,-4.029322052E1,4.505087852E0
2.526417733E1,1.417446136E0,-4.028366852E1,4.565878868E0
2.527485833E1,1.423243523E0,-4.027933121E1,4.602201462E0
2.528554033E1,1.411530495E0,-4.027694702E1,4.626603127E0
2.529622033E1,1.391410828E0,-4.027797699E1,4.623763084E0
2.530690833E1,9.465878487E0,-3.789694595E1,6.643265724E0
2.531758933E1,9.426164627E0,-3.791532135E1,6.594676971E0
2.532827133E1,9.407276154E0,-3.792845154E1,6.545964241E0
2.533895233E1,9.380622864E0,-3.794677734E1,6.477648735E0
2.534963333E1,9.347235680E0,-3.796935272E1,6.393069267E0
2.536031333E1,9.231605530E0,-3.800549698E1,6.346181870E0
2.537099533E1,9.167645454E0,-3.803502655E1,6.261442184E0
2.538167633E1,9.082535744E0,-3.806742096E1,6.188184738E0
2.539235733E1,8.982069016E0,-3.810040665E1,6.131554604E0
2.540303933E1,8.867877960E0,-3.813344193E1,6.092274666E0
2.541371933E1,8.737085342E0,-3.816798401E1,6.064888000E0
2.542440133E1,8.592945099E0,-3.820396042E1,6.044275284E0
2.543508233E1,8.438745499E0,-3.824122620E1,6.025832176E0
2.544576233E1,8.276317596E0,-3.827863693E1,6.013554573E0
2.545644433E1,8.100822449E0,-3.831612015E1,6.013831139E0
2.546712633E1,7.907964706E0,-3.835488129E1,6.023399353E0
2.547783333E1,7.259693146E0,-3.848473358E1,6.011385918E0
2.548850033E1,7.259693146E0,-3.848473358E1,6.011385918E0
2.549917633E1,6.755701542E0,-3.856782532E1,6.066145897E0
2.550988133E1,6.479673862E0,-3.861008072E1,6.098386765E0
2.552056233E1,6.180095673E0,-3.865413666E1,6.130172729E0
2.553124333E1,5.853482723E0,-3.869997406E1,6.161464691E0
2.554192433E1,5.496031761E0,-3.874635315E1,6.199047089E0
2.555260533E1,5.099667549E0,-3.879245377E1,6.249264717E0
2.556328633E1,4.681057930E0,-3.883151627E1,6.333680153E0
2.557396833E1,4.251789093E0,-3.886093140E1,6.454814911E0
2.558464933E1,3.827214956E0,-3.888051987E1,6.600890160E0
2.559533133E1,3.076099157E0,-3.890221024E1,6.860722542E0
2.560601133E1,3.076099157E0,-3.890221024E1,6.860722542E0
2.561669233E1,2.446393967E0,-3.892561340E1,6.980381012E0
2.562736933E1,1.966902971E0,-3.897336578E1,6.864554405E0
2.563804633E1,1.571552753E0,-3.907469177E1,6.372825623E0
2.564873633E1,1.571552753E0,-3.907469177E1,6.372825623E0
2.565941633E1,1.193019032E0,-3.917729568E1,5.799139023E0
2.567009833E1,9.991619587E-1,-3.922236252E1,5.524632454E0
2.568077933E1,7.979883552E-1,-3.925921249E1,5.290651321E0
2.569146033E1,5.984286666E-1,-3.928824615E1,5.097960472E0
2.570214533E1,4.140175581E-1,-3.931093597E1,4.938900948E0
2.571281433E1,2.538756132E-1,-3.932778549E1,4.814030647E0
2.572350433E1,1.250054836E-1,-3.933976746E1,4.720298767E0
2.573418533E1,3.339302540E-2,-3.934997940E1,4.636005402E0
2.574486633E1,-1.033127308E-2,-3.936003113E1,4.549991608E0
2.575556033E1,-1.931748390E-1,-3.935867310E1,4.557606697E0
2.576622633E1,-3.454148769E-2,-3.936971664E1,4.465232849E0
2.577690933E1,-3.454148769E-2,-3.936971664E1,4.465232849E0
2.578759133E1,1.909637451E-1,-3.936885452E1,4.468900681E0
2.579827233E1,3.209836483E-1,-3.936120987E1,4.528448105E0
2.580895333E1,4.570680261E-1,-3.935009766E1,4.612538338E0
2.581963433E1,7.465314865E-1,-3.932197952E1,4.810303688E0
2.583033433E1,7.465314865E-1,-3.932197952E1,4.810303688E0
2.584099533E1,1.085486770E0,-3.928711319E1,5.025843620E0
2.585167833E1,1.301181555E0,-3.926643753E1,5.134999275E0
2.586235833E1,1.558695436E0,-3.924288940E1,5.242177963E0
2.587304033E1,-5.584068298E0,-4.021062469E1,3.371910095E0
2.588372133E1,-5.012369156E0,-4.026860046E1,3.572360039E0
2.589439833E1,-4.315253735E0,-4.033200455E1,3.762103081E0
2.590508333E1,-4.315253735E0,-4.033200455E1,3.762103081E0
2.591576433E1,-3.621041775E0,-4.038194275E1,3.953792572E0
